"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"ADCY2",18385.6739853884,-1.74682893945708,0.352091687379912,-4.96128991983906,7.0026579852054e-07,2.27310718264247e-06,14.5620634914108,14.3470501154726,12.2138470475472,14.8030934646711,13.5943707622407,14.7505869131744,13.6260049193112,14.7423802486075,13.3563716082772,12.3304258411355
"ADCY9",5289.93367115659,-1.31101933590411,0.257771105466601,-5.08598251743921,3.65727743312615e-07,1.2308482018625e-06,12.9639410850842,12.3389244329724,11.6766863287464,13.2906888848487,11.3694448283817,12.2941608228808,11.8087749091909,12.7022355411944,11.6080360167188,11.8303690068529
"ADCYAP1",2630.92653278104,-1.52685666858721,0.417091661009042,-3.66072211775558,0.00025150541446357,0.000560064124012855,11.6586342378373,11.2519590707801,10.6203229706024,12.3912749334809,11.0030723991089,10.7621415875869,9.49372311503,12.205117993033,10.3236928808873,10.6545598770678
"ADD2",30123.1640633431,1.84935838980768,0.537638887268039,3.4397779505962,0.000582191630050863,0.001229345095905,13.9131240474135,12.7164645170024,14.9342499712776,14.4865414125858,14.9807796164816,11.4444157654152,15.7160059348878,14.3143812395727,15.3395635619968,15.618831429735
"ADD3",23201.214172457,-2.1334408553196,0.445478549605228,-4.78909895259872,1.67531858948724e-06,5.16595546710455e-06,14.3422137514153,14.8515360289588,13.2625598545335,14.0573415947349,13.3659488436688,16.2148200268147,13.0161117200483,14.2645048551599,13.2876389806942,13.1034141225459
"ADD3-AS1",183.563384208364,-2.85966582490996,0.462807932512956,-6.17894729976328,6.45304303579916e-10,3.03900391034087e-09,7.80674472370795,7.90901452145413,5.59065220988499,7.16696727101215,6.25937367238037,8.59946837261125,6.39772764883939,7.38861501098298,5.67142209871677,5.79303512789161
"ADGRA1",7303.10744138589,-2.88007555611599,0.338615299461813,-8.50545016924373,1.8089230510116e-17,1.88384197927951e-16,13.725729169987,13.2046327762504,10.8601409949535,14.0255472767893,10.9730712671065,12.2866853265615,11.376888416004,13.30645508112,10.8800403979292,10.8024384320371
"ADGRB1",25093.4320915409,-1.82479885012065,0.287429531030906,-6.34868255734111,2.17166624615094e-10,1.08114702956234e-09,15.3943309606997,14.6000250333747,13.231581370232,15.5320808933417,13.3937646272593,15.1184677505158,13.8538211303883,14.676356568874,13.2221162019023,13.9369012566482
"ADGRE2",144.917568433622,-2.93116103211986,0.319450378306378,-9.17563800568941,4.48908195926864e-20,5.91693914511956e-19,7.5017664596617,7.69100306868145,5.67366255258167,7.39933306550407,5.69735800937546,7.59712253742698,5.68359947286352,7.45761527504813,5.33471061866979,6.12646735783727
"ADGRE5",708.949811176396,-3.36340287000578,0.345877393890603,-9.72426336446141,2.37619012447358e-22,3.83489305996722e-21,9.94576938136637,10.0272877875398,7.03024199832247,9.22432564874595,7.27854639431755,10.7451360586724,7.50346826771834,9.57000840112846,7.29991966061583,7.56276407179974
"ADGRF5",3781.57629538804,-1.94483534320001,0.243440697813478,-7.98894909794468,1.36093868787933e-15,1.18011626771185e-14,12.2337838738844,11.9522713698325,10.690947028571,12.4051156282184,10.4800081560639,12.8076917819906,10.9772289362959,12.4417046475737,11.0801598831554,10.4647903722995
"ADGRG2",666.613724717915,4.56244808825027,0.679820223429768,6.71125678673137,1.92955198173992e-11,1.08011597355833e-10,6.737889516684,6.65835897359088,7.34531600843579,6.13241858084175,9.10570768510798,5.48951946788244,10.2971244183872,5.91389177058498,8.77356201523796,10.9693875719927
"ADGRG6",2198.61833001496,3.58246030711383,0.385442668061952,9.29440511899432,1.48031660235293e-20,2.05819918965635e-19,8.48242302678911,8.17638483091596,11.3021689120984,8.41945315785147,11.2770514954326,9.38332772275002,11.0473236642224,8.82012778911565,12.4396027640122,11.8876741534573
"ADHFE1",1994.81255861324,-2.61690926135864,0.54008473365125,-4.84536795488922,1.26377240896575e-06,3.98514893229032e-06,11.1382326767057,11.2550344293522,9.66703025492667,10.6191859048988,9.55255605966119,12.6696161911259,7.87014123979808,10.325019808718,9.49289981071013,9.30729971388273
"ADI1",4510.33973601514,-1.40096229904038,0.540922496682467,-2.58995014559872,0.00959898323073322,0.0163069860158627,11.7543133969466,12.4673809985964,10.6849236731382,12.0875111863686,10.898055488402,13.5672531163733,10.8978207979771,11.717222237558,10.5380405439076,12.4804070380439
"ADM2",175.840381854615,3.59507677300003,0.795188377889504,4.52103787349315,6.15371761258087e-06,1.75184363852169e-05,5.56156614433288,5.51698295669998,8.84047559291534,4.56699117803641,6.59185629078555,6.01725385962161,5.86252994232338,4.38677519069127,7.41301014422273,7.76992515002735
"ADNP",24381.7024671219,1.90002682852227,0.143953930066185,13.1988534640819,8.90805517076981e-40,5.02654894143329e-38,13.2618497864635,13.5961280445979,15.2452398088433,13.4125080196378,15.0408698723028,13.3676601882231,14.9937984392285,13.7070723075334,15.0929900902224,15.0841341559535
"ADORA1",9307.08470684846,-2.69899420754916,0.358592906093305,-7.52662465343609,5.20687703411724e-14,3.85922942591019e-13,13.9954430145635,13.7611990419228,10.8991613781028,14.022750880424,11.3045868010096,13.4419379844591,11.3504322794388,13.531067393922,10.8236733258993,12.3597483549577
"ADPRHL1",838.9347105183,-2.68318225510694,0.274539987822223,-9.7733750059187,1.46489127455467e-22,2.4017692466479e-21,10.44861978143,10.2587054953817,8.13317970624738,10.6628109244105,8.17265608229189,9.42409762423333,8.24343424770542,10.14765646474,8.06907747540258,7.88831252876156
"ADPRM",928.816919426449,1.31430341381699,0.214078912183574,6.13934086459655,8.28645879085103e-10,3.83928496749619e-09,9.01570100089443,8.99544831914126,10.2265646226852,8.9044367913904,10.0587662605681,9.63677291196116,10.200899184092,9.26332822840059,10.4136441207597,10.2915207993206
"ADRA1A",309.87131054301,-2.35508140680609,0.445060330369097,-5.29160036539984,1.21250618469919e-07,4.32746032355359e-07,8.84577676890087,8.23249449453916,5.79026002540549,8.96656188631762,7.4985946037305,8.76401677657245,7.26322132323417,8.57636473434739,6.59788867683993,7.06538790356242
"ADRA1B",1657.20770868832,-3.3976563662404,0.456920769705419,-7.4359858240432,1.03790968879871e-13,7.4354132007491e-13,11.5125733486906,11.0699530199816,7.8101176939572,11.5593410388558,8.84451448380729,10.546174043842,8.8050833357398,11.4131387357494,8.90984979324853,6.89608998324477
"ADRA1D",597.370857070491,-4.56607695104025,0.456131451128604,-10.0104409370203,1.37139932180912e-23,2.41219623600579e-22,10.1656158524158,9.1703611831785,5.85614875823405,10.1406852617588,5.9596997021282,8.21485986984437,6.74456618080398,9.95490181392214,5.87788165410271,6.1616499806722
"ADRA2A",11271.6822088547,3.25017581491863,0.424560509782028,7.65538890224928,1.92728101724365e-14,1.50189978868972e-13,11.6512775954895,11.0631358867541,12.9488481817093,11.7098629929562,14.21825862686,9.88161852030328,14.4623812435036,11.5028011226224,13.9885386162161,14.2609306326318
"ADRA2C",922.314927022649,-1.38427921756468,0.449808378614229,-3.07748651065455,0.00208754286494824,0.00400639277991121,10.0875338343824,9.12176293755595,9.7202922954681,10.5850240499082,8.49244699623805,10.8420220388556,8.8500730846482,9.79152832059399,8.41864655986142,9.46818536298007
"ADRB1",1673.34658518774,-3.48963156373664,0.542300920134483,-6.43486196348562,1.23585590991431e-10,6.31237800567727e-10,11.2341835299365,11.1969676740405,6.93830809066248,11.5739164500942,7.25718406768588,11.0922816542935,8.41842444026295,11.2212264256787,7.77127446234102,9.57547891582221
"ADSS1",474.750834204128,-2.59620500745277,0.417819945201277,-6.21369333194972,5.17534863493044e-10,2.4635488067937e-09,9.33909110677731,9.42386715931599,7.95344071368803,9.10454580370739,7.53004663787541,9.79391502858255,7.51574944467155,9.06172690810046,7.03026884937161,6.18279522585789
"AEBP1",7009.0613485292,-1.70950625776683,0.45207298088148,-3.78148292435777,0.000155896917182414,0.000359427711982897,13.0046692110564,12.1808633454643,12.0244697911494,13.4697674055322,11.5300218668261,14.2149551047016,11.3703736644689,11.9818806745032,11.98656594754,11.9028866804659
"AFAP1",15842.7700662625,2.13033547307568,0.206407848962687,10.3210003097353,5.66300516087825e-25,1.12829539680849e-23,12.6416326081462,12.352914407097,14.504576300411,13.0142436756669,14.2248628683072,12.4611425107287,14.6402197679895,12.8640389642526,14.3433621817989,14.7194976949105
"AFAP1L2",4251.78927451917,-1.85272674598611,0.300171204037035,-6.17223344900704,6.73319824285503e-10,3.16374472871388e-09,12.4276216682412,12.3669379067085,10.6074186420574,12.4365416461632,11.4582618626289,13.0270230556194,11.3816872110446,12.3682107256757,10.7132229536032,10.4439964555818
"AFDN",34242.3667271378,3.13165091277112,0.300463591250817,10.4227300876429,1.95266138074982e-25,4.02534634770306e-24,13.1161217330942,12.7782992089222,16.4330434320863,13.2603312603865,15.2802256149263,12.6187807785565,15.358519474248,13.2036614630296,15.5382046052938,15.4033054149676
"AFDN-DT",3502.15413128622,5.81867335248529,0.271255787102865,21.4508726786307,4.48165275741544e-102,3.14958333101819e-99,7.58227142958137,7.16369516675621,12.8555062080245,7.29376501207702,12.0184588940571,7.6663166346064,11.9302077861146,7.82790867280371,12.3515379341057,12.35169483638
"AFF1-AS1",276.924889338727,-3.29158921759088,0.507529182082304,-6.48551715605014,8.84279363793538e-11,4.59094803344926e-10,7.98475460457424,8.47176659578191,6.07849290885021,7.8226271190199,6.75627748619574,9.45416258280471,5.56791778302379,8.08378409934572,6.32913734929385,5.71418010005698
"AFF2",11271.0578760455,2.77481548252014,0.446305932464996,6.21729464180441,5.0579946603913e-10,2.4121423641058e-09,11.6352524211269,11.4815493257087,12.9030301632357,11.7606266857789,13.8429916385492,10.3121655601812,14.5599780292017,12.4189765607944,14.3462769196657,14.0096769459494
"AFF3",25297.0599908357,2.55378736234673,0.379960567131818,6.72119052149101,1.80245728564202e-11,1.01226996343303e-10,13.0208952550616,12.9767544794669,15.5474155148135,13.346026178974,14.6356604466261,11.609935856045,15.4278100891261,13.4898821976316,14.9524241900282,15.2591962269535
"AFF4",24550.2375073753,1.31061097649297,0.234282542982464,5.59414696378411,2.2170910021409e-08,8.64525699472901e-08,13.2378978937338,13.9551127082992,14.9432177553243,13.7208466868115,14.8239893058035,13.9229505653156,15.1296563387069,14.3250170039955,15.0753224369639,14.9825119808274
"AGAP11",186.496733043984,-1.94563238999764,0.392474501461227,-4.95734724868453,7.14621863922499e-07,2.31727530161614e-06,7.72682304543694,7.41812982190679,6.2013547467317,7.55993596029355,6.53960579158447,8.64619573884423,6.69728635436993,7.61189395213048,6.75562434905309,6.65225505789956
"AGAP2",50400.5167894183,-1.66044947321999,0.358547004613338,-4.63105102498524,3.63814192831708e-06,1.06573157168834e-05,16.4072587486232,15.6838970673925,14.0424608536548,16.6856682269692,14.6905587089065,15.1469712986677,15.1782864632471,15.9905549719623,14.4428199040003,14.7590422098974
"AGBL4",1059.70874714862,-2.89454335226903,0.4579692522854,-6.32038796889619,2.6090742524055e-10,1.2896066821113e-09,10.5923113859656,10.5880916821337,8.09791586341658,10.9427042718176,8.32137068415318,8.56744722122989,8.69311436184423,11.0767034730806,8.07420211161531,7.82601136702226
"AGFG2",2495.26596101295,-2.84610259519937,0.218108038273517,-13.0490495340215,6.4345130749254e-39,3.38380975004836e-37,12.1627330116502,11.6007872138655,9.58269425027168,12.0707211697876,9.68583836470597,12.0000991192774,9.36185283737422,11.3682996925058,9.48406930138788,9.37257855379566
"AGMAT",273.145062164973,-2.70653638222694,0.420540546294162,-6.43585120644647,1.22783269885698e-10,6.27554425025709e-10,8.87521153676546,8.487683201698,6.3036358531683,8.68396529290072,6.93112024549723,7.18961871202249,6.81482667365181,8.74388421993848,6.51549560565103,6.22703436568322
"AGO3",1584.00183584643,1.85983440930044,0.248974986508394,7.46996489640431,8.02162171525036e-14,5.82811528850967e-13,9.43850771752656,9.24381549673003,11.2174623045641,9.59672207022013,10.5496248592961,9.84099221464474,10.8936642948049,9.73381566355897,11.4171346724557,11.3223749497854
"AGO4",8367.06949476796,2.69731472569956,0.2015744778684,13.3812313653147,7.78469058077158e-41,4.68323350464239e-39,11.1722774110734,11.0733679535783,13.5680378344943,11.2888174509906,13.4147487114454,11.3292996956313,13.9178578943991,11.7536854711751,13.5833317703626,13.6006781305311
"AGPAT2",786.457847793031,-3.58684260641259,0.434720483951824,-8.2509169427822,1.57183770614254e-16,1.50757957659242e-15,10.1439344300889,9.9140851308278,7.56450499343035,10.2728804750009,6.62567688992279,10.6664311482496,7.19384336578106,9.51863118631796,6.34614033619237,8.0120661235364
"AGT",14218.4308250661,-8.0720043140448,0.939747669351393,-8.58954438228726,8.73148734194731e-18,9.35533789285151e-17,13.7491514361004,14.4125848969439,5.11284145592585,13.3253868887559,6.78112381144895,15.3449350750402,8.66944707828669,12.6377733781255,7.40501054955489,6.18260099339229
"AGTRAP",612.094417131324,-2.03732584116671,0.543262562078525,-3.75016793605636,0.000176716180627886,0.000403814494337532,9.1753379575497,9.24002929075429,8.2522837788364,8.95933017772965,8.21943129418361,10.9406707125458,7.47096550293218,8.30248174655997,8.14538134256116,8.1476430277171
"AHCYL1",38250.7657607065,-2.33917147872836,0.362680685336891,-6.44967204844537,1.1209244462962e-10,5.74051436375803e-10,15.4422717472609,15.6839246541225,13.9091957396092,15.2014638068935,13.8151534187923,16.7522868361302,13.6106200125391,14.9977280382402,13.8601828580183,13.7492385019645
"AHNAK",19424.1682253548,-2.10662279234126,0.483224434391485,-4.35951214883016,1.30352717369269e-05,3.53018630801589e-05,14.5489138632774,13.8944534224249,12.8641598235586,14.3315166910685,12.6044628227436,15.8902069146392,13.5966994774659,13.942406379882,13.2073843291255,12.0445431474192
"AHRR",604.434676628878,-1.69934095794223,0.35422322897305,-4.79737300929951,1.6076006435772e-06,4.98198307282963e-06,9.4643458816848,9.5605487497528,8.06471733623385,10.2821590426086,8.49407475197765,9.22645992872367,8.78115353525246,9.49784494048692,8.39476104799455,7.58445006686674
"AIF1L",14515.1074068658,-1.54357995434689,0.417773067055365,-3.69478091353919,0.000220076464321506,0.000495212081920361,14.2087531911261,14.5561740434545,13.3470114259556,13.0581879805861,12.9732685531847,14.9804779442365,12.02853316689,13.7177976580825,13.2475859399675,12.7873644675941
"AIFM2",1401.15532901175,-1.52845342139089,0.287755133253338,-5.31164606556384,1.08639443486779e-07,3.90621961802114e-07,10.5824378617176,10.7271325124239,9.20051823000595,11.0179094334388,9.91431082147985,11.4524027976803,9.70910874437842,10.3310129575475,9.53914514004053,9.6588767573024
"AIFM3",8483.16920293017,-6.87396907708018,0.474154561123626,-14.4973172055766,1.25978193030838e-47,1.08812784494402e-45,13.4330466542815,13.0326699804739,7.36206676053885,13.1855314825279,8.16915189485069,14.673240346613,8.17470065057199,12.2132554908946,7.68882964286331,7.19922777438241
"AIM2",293.248025534899,6.75623784432411,0.563576824847447,11.9881399419732,4.10008681538345e-33,1.52383274645778e-31,3.89465529051447,3.83732285673916,8.61812026811589,3.84841309574166,8.45779326492655,4.73106300386474,8.99936106483963,4.77677085350747,8.37930892542949,7.94352987667424
"AJM1",5246.27580977312,-3.12443117235219,0.502567993625128,-6.21693225988192,5.06968488938549e-10,2.41697188019701e-09,13.6220623433869,12.4046468921853,9.71581851020713,13.6210717470255,10.2238669124654,10.8133708219434,10.7744575493549,12.5767364823164,10.1746085489349,10.3904612362176
"AK4",5716.59331277096,-2.19654679534023,0.449413178391578,-4.88758875118334,1.02078482333519e-06,3.24739797398877e-06,12.513005986697,12.9434239797309,10.3713869113826,12.4790909720328,11.2982706060162,14.0037958991387,11.2980100245235,12.2064293277392,11.7477191427259,10.5156969824801
"AK5",29918.8463061925,-4.7790108087016,0.521199756819906,-9.16924988196593,4.76321910290131e-20,6.26758557871976e-19,15.5689423212659,15.6099146038097,10.2046284734055,15.7600768013677,11.925851938435,13.1814422580592,11.9092088159587,15.8786988209713,11.1756795583199,11.0337691114455
"AK7",166.828466177006,-2.49154385529612,0.535618402262941,-4.65171443843147,3.29186719955295e-06,9.70548412896419e-06,7.55203037834429,8.11394202076897,6.52225019139662,7.91071704193384,6.26981259698705,6.06192968686169,5.90218432141926,7.99977352607754,5.56099431615141,5.97513265323698
"AK8",229.102607510672,-1.55785221722475,0.32056984998297,-4.85963423356099,1.17602822488903e-06,3.7160376834272e-06,8.35617137024011,8.2474754251945,6.66376866756152,7.77405541338487,7.12548205131739,8.37682279817016,7.53080152188448,8.06270525630031,6.79297845384064,7.17123838555081
"AKAP13",12885.3902666489,1.26454846497508,0.219487544600373,5.76136776816868,8.34350162824577e-09,3.43082124133798e-08,12.9898137482475,12.4441710051297,14.124670726452,13.3609280017994,13.7430753183954,12.898082098978,14.0537136335905,13.0463098595167,14.0618506351962,14.2398398997844
"AKAP7",9678.52618442898,2.37797412863483,0.427165068486182,5.56687403551527,2.59349732452626e-08,1.00420891897071e-07,11.1848903660793,11.7690725078178,12.4702665140698,11.2827238387693,13.6311713145704,12.5119668053142,14.1842197881181,11.6607099254562,13.4901406903211,14.4107178682006
"AKAP9",21830.9292030826,1.85781267461721,0.2481318872451,7.48719842195091,7.03592924228642e-14,5.153126575793e-13,13.1567858184238,13.1217067889427,14.859322234806,13.309597604044,14.7092665388961,13.0710044181684,15.205247408961,13.8757899759515,15.1559589317922,14.5734666343924
"AKNAD1",171.13433446732,3.35868000868586,0.793748939801515,4.23141353678624,2.32227263503222e-05,6.07626623967391e-05,5.0717626737393,6.35691612439474,6.56251292995828,4.20483681357693,8.21744154965466,5.11412059066224,7.27737398011454,5.783236057229,8.34511512601131,7.33177715483211
